Migration_Scenario,Year,FIPS,Area_Name,Total_Population
1,2058,48393,Roberts,566
1,2059,48393,Roberts,560
1,2060,48393,Roberts,560
1,2020,48395,Robertson,16757
1,2021,48395,Robertson,16740
1,2022,48395,Robertson,16735
1,2023,48395,Robertson,16714
1,2024,48395,Robertson,16680
1,2025,48395,Robertson,16657
1,2026,48395,Robertson,16637
1,2027,48395,Robertson,16579
1,2028,48395,Robertson,16555
1,2029,48395,Robertson,16502
1,2030,48395,Robertson,16474
1,2031,48395,Robertson,16421
1,2032,48395,Robertson,16379
1,2033,48395,Robertson,16343
1,2034,48395,Robertson,16282
1,2035,48395,Robertson,16221
1,2036,48395,Robertson,16164
1,2037,48395,Robertson,16100
1,2038,48395,Robertson,16042
1,2039,48395,Robertson,15962
1,2040,48395,Robertson,15904
1,2041,48395,Robertson,15833
1,2042,48395,Robertson,15770
1,2043,48395,Robertson,15684
1,2044,48395,Robertson,15612
1,2045,48395,Robertson,15535
1,2046,48395,Robertson,15464
1,2047,48395,Robertson,15381
1,2048,48395,Robertson,15301
1,2049,48395,Robertson,15214
1,2050,48395,Robertson,15138
1,2051,48395,Robertson,15044
1,2052,48395,Robertson,14972
1,2053,48395,Robertson,14892
1,2054,48395,Robertson,14796
1,2055,48395,Robertson,14698
1,2056,48395,Robertson,14608
1,2057,48395,Robertson,14518
1,2058,48395,Robertson,14450
1,2059,48395,Robertson,14347
1,2060,48395,Robertson,14258
1,2020,48397,Rockwall,107819
1,2021,48397,Rockwall,110414
1,2022,48397,Rockwall,113289
1,2023,48397,Rockwall,116190
1,2024,48397,Rockwall,119117
1,2025,48397,Rockwall,122098
1,2026,48397,Rockwall,125157
1,2027,48397,Rockwall,128250
1,2028,48397,Rockwall,131361
1,2029,48397,Rockwall,134545
1,2030,48397,Rockwall,137756
1,2031,48397,Rockwall,140995
1,2032,48397,Rockwall,144318
1,2033,48397,Rockwall,147729
1,2034,48397,Rockwall,151188
1,2035,48397,Rockwall,154737
1,2036,48397,Rockwall,158336
1,2037,48397,Rockwall,162021
1,2038,48397,Rockwall,165784
1,2039,48397,Rockwall,169655
1,2040,48397,Rockwall,173604
1,2041,48397,Rockwall,177640
1,2042,48397,Rockwall,181732
1,2043,48397,Rockwall,185926
1,2044,48397,Rockwall,190199
1,2045,48397,Rockwall,194520
1,2046,48397,Rockwall,198925
1,2047,48397,Rockwall,203354
1,2048,48397,Rockwall,207815
1,2049,48397,Rockwall,212313
1,2050,48397,Rockwall,216829
1,2051,48397,Rockwall,221391
1,2052,48397,Rockwall,225923
1,2053,48397,Rockwall,230447
1,2054,48397,Rockwall,234989
1,2055,48397,Rockwall,239501
1,2056,48397,Rockwall,244008
1,2057,48397,Rockwall,248509
1,2058,48397,Rockwall,253052
1,2059,48397,Rockwall,257575
1,2060,48397,Rockwall,262120
1,2020,48399,Runnels,9900
1,2021,48399,Runnels,9892
1,2022,48399,Runnels,9882
1,2023,48399,Runnels,9855
1,2024,48399,Runnels,9844
1,2025,48399,Runnels,9827
1,2026,48399,Runnels,9806
1,2027,48399,Runnels,9779
1,2028,48399,Runnels,9766
1,2029,48399,Runnels,9753
1,2030,48399,Runnels,9739
1,2031,48399,Runnels,9720
1,2032,48399,Runnels,9713
1,2033,48399,Runnels,9690
1,2034,48399,Runnels,9669
1,2035,48399,Runnels,9662
1,2036,48399,Runnels,9644
1,2037,48399,Runnels,9615
1,2038,48399,Runnels,9591
1,2039,48399,Runnels,9575
1,2040,48399,Runnels,9547
1,2041,48399,Runnels,9526
1,2042,48399,Runnels,9493
1,2043,48399,Runnels,9469
1,2044,48399,Runnels,9457
1,2045,48399,Runnels,9425
1,2046,48399,Runnels,9404
1,2047,48399,Runnels,9363
1,2048,48399,Runnels,9343
1,2049,48399,Runnels,9304
1,2050,48399,Runnels,9286
1,2051,48399,Runnels,9263
1,2052,48399,Runnels,9233
1,2053,48399,Runnels,9202
1,2054,48399,Runnels,9176
1,2055,48399,Runnels,9152
1,2056,48399,Runnels,9133
1,2057,48399,Runnels,9115
1,2058,48399,Runnels,9093
1,2059,48399,Runnels,9057
1,2060,48399,Runnels,9045
1,2020,48401,Rusk,52214
1,2021,48401,Rusk,52085
1,2022,48401,Rusk,51873
1,2023,48401,Rusk,51686
1,2024,48401,Rusk,51453
1,2025,48401,Rusk,51227
1,2026,48401,Rusk,51023
1,2027,48401,Rusk,50796
1,2028,48401,Rusk,50569
1,2029,48401,Rusk,50333
1,2030,48401,Rusk,50112
1,2031,48401,Rusk,49891
1,2032,48401,Rusk,49677
1,2033,48401,Rusk,49443
1,2034,48401,Rusk,49216
1,2035,48401,Rusk,48992
1,2036,48401,Rusk,48749
1,2037,48401,Rusk,48527
1,2038,48401,Rusk,48274
1,2039,48401,Rusk,48007
1,2040,48401,Rusk,47750
1,2041,48401,Rusk,47467
1,2042,48401,Rusk,47186
1,2043,48401,Rusk,46888
1,2044,48401,Rusk,46589
1,2045,48401,Rusk,46267
1,2046,48401,Rusk,45934
1,2047,48401,Rusk,45600
1,2048,48401,Rusk,45236
1,2049,48401,Rusk,44899
1,2050,48401,Rusk,44544
1,2051,48401,Rusk,44195
1,2052,48401,Rusk,43818
1,2053,48401,Rusk,43456
1,2054,48401,Rusk,43108
1,2055,48401,Rusk,42741
1,2056,48401,Rusk,42384
1,2057,48401,Rusk,42034
1,2058,48401,Rusk,41693
1,2059,48401,Rusk,41344
1,2060,48401,Rusk,40996
1,2020,48403,Sabine,9894
1,2021,48403,Sabine,9858
1,2022,48403,Sabine,9797
1,2023,48403,Sabine,9728
1,2024,48403,Sabine,9655
1,2025,48403,Sabine,9579
1,2026,48403,Sabine,9520
1,2027,48403,Sabine,9451
1,2028,48403,Sabine,9368
1,2029,48403,Sabine,9307
1,2030,48403,Sabine,9240
1,2031,48403,Sabine,9160
1,2032,48403,Sabine,9094
1,2033,48403,Sabine,9011
1,2034,48403,Sabine,8931
1,2035,48403,Sabine,8846
1,2036,48403,Sabine,8770
1,2037,48403,Sabine,8676
1,2038,48403,Sabine,8579
1,2039,48403,Sabine,8479
1,2040,48403,Sabine,8381
1,2041,48403,Sabine,8281
1,2042,48403,Sabine,8200
1,2043,48403,Sabine,8104
1,2044,48403,Sabine,8005
1,2045,48403,Sabine,7900
1,2046,48403,Sabine,7808
1,2047,48403,Sabine,7711
1,2048,48403,Sabine,7621
1,2049,48403,Sabine,7543
1,2050,48403,Sabine,7448
1,2051,48403,Sabine,7358
1,2052,48403,Sabine,7281
1,2053,48403,Sabine,7206
1,2054,48403,Sabine,7134
1,2055,48403,Sabine,7062
1,2056,48403,Sabine,6988
1,2057,48403,Sabine,6937
1,2058,48403,Sabine,6869
1,2059,48403,Sabine,6809
1,2060,48403,Sabine,6747
1,2020,48405,San Augustine,7918
1,2021,48405,San Augustine,7850
1,2022,48405,San Augustine,7773
1,2023,48405,San Augustine,7701
1,2024,48405,San Augustine,7629
1,2025,48405,San Augustine,7549
1,2026,48405,San Augustine,7461
1,2027,48405,San Augustine,7387
1,2028,48405,San Augustine,7303
1,2029,48405,San Augustine,7236
1,2030,48405,San Augustine,7161
1,2031,48405,San Augustine,7084
1,2032,48405,San Augustine,7003
1,2033,48405,San Augustine,6923
1,2034,48405,San Augustine,6844
1,2035,48405,San Augustine,6754
1,2036,48405,San Augustine,6676
1,2037,48405,San Augustine,6584
1,2038,48405,San Augustine,6502
1,2039,48405,San Augustine,6423
1,2040,48405,San Augustine,6335
1,2041,48405,San Augustine,6242
1,2042,48405,San Augustine,6158
1,2043,48405,San Augustine,6077
1,2044,48405,San Augustine,5994
1,2045,48405,San Augustine,5920
1,2046,48405,San Augustine,5842
1,2047,48405,San Augustine,5755
1,2048,48405,San Augustine,5680
1,2049,48405,San Augustine,5587
1,2050,48405,San Augustine,5515
1,2051,48405,San Augustine,5444
1,2052,48405,San Augustine,5356
1,2053,48405,San Augustine,5275
1,2054,48405,San Augustine,5208
1,2055,48405,San Augustine,5137
1,2056,48405,San Augustine,5069
1,2057,48405,San Augustine,4998
1,2058,48405,San Augustine,4935
1,2059,48405,San Augustine,4874
1,2060,48405,San Augustine,4808
1,2020,48407,San Jacinto,27402
1,2021,48407,San Jacinto,27546
1,2022,48407,San Jacinto,27626
1,2023,48407,San Jacinto,27692
1,2024,48407,San Jacinto,27752
1,2025,48407,San Jacinto,27819
1,2026,48407,San Jacinto,27882
1,2027,48407,San Jacinto,27936
1,2028,48407,San Jacinto,27949
1,2029,48407,San Jacinto,27991
1,2030,48407,San Jacinto,28041
1,2031,48407,San Jacinto,28035
1,2032,48407,San Jacinto,28041
1,2033,48407,San Jacinto,28034
1,2034,48407,San Jacinto,28027
1,2035,48407,San Jacinto,28038
1,2036,48407,San Jacinto,28006
1,2037,48407,San Jacinto,27974
1,2038,48407,San Jacinto,27929
1,2039,48407,San Jacinto,27879
1,2040,48407,San Jacinto,27821
1,2041,48407,San Jacinto,27757
1,2042,48407,San Jacinto,27683
1,2043,48407,San Jacinto,27616
1,2044,48407,San Jacinto,27552
1,2045,48407,San Jacinto,27463
1,2046,48407,San Jacinto,27393
1,2047,48407,San Jacinto,27316
1,2048,48407,San Jacinto,27235
1,2049,48407,San Jacinto,27148
1,2050,48407,San Jacinto,27068
1,2051,48407,San Jacinto,26993
1,2052,48407,San Jacinto,26907
1,2053,48407,San Jacinto,26831
1,2054,48407,San Jacinto,26733
1,2055,48407,San Jacinto,26670
1,2056,48407,San Jacinto,26601
1,2057,48407,San Jacinto,26529
1,2058,48407,San Jacinto,26469
1,2059,48407,San Jacinto,26404
1,2060,48407,San Jacinto,26335
1,2020,48409,San Patricio,68755
1,2021,48409,San Patricio,69092
1,2022,48409,San Patricio,69413
1,2023,48409,San Patricio,69759
1,2024,48409,San Patricio,70082
1,2025,48409,San Patricio,70400
1,2026,48409,San Patricio,70727
1,2027,48409,San Patricio,71048
1,2028,48409,San Patricio,71380
1,2029,48409,San Patricio,71661
1,2030,48409,San Patricio,71973
1,2031,48409,San Patricio,72284
1,2032,48409,San Patricio,72573
1,2033,48409,San Patricio,72868
1,2034,48409,San Patricio,73130
1,2035,48409,San Patricio,73391
1,2036,48409,San Patricio,73641
1,2037,48409,San Patricio,73897
1,2038,48409,San Patricio,74145
1,2039,48409,San Patricio,74357
1,2040,48409,San Patricio,74569
1,2041,48409,San Patricio,74771
1,2042,48409,San Patricio,74953
1,2043,48409,San Patricio,75131
1,2044,48409,San Patricio,75272
1,2045,48409,San Patricio,75402
1,2046,48409,San Patricio,75524
1,2047,48409,San Patricio,75619
1,2048,48409,San Patricio,75715
1,2049,48409,San Patricio,75769
1,2050,48409,San Patricio,75816
1,2051,48409,San Patricio,75848
1,2052,48409,San Patricio,75871
1,2053,48409,San Patricio,75866
1,2054,48409,San Patricio,75847
1,2055,48409,San Patricio,75835
1,2056,48409,San Patricio,75802
1,2057,48409,San Patricio,75758
1,2058,48409,San Patricio,75719
1,2059,48409,San Patricio,75651
1,2060,48409,San Patricio,75578
1,2020,48411,San Saba,5730
1,2021,48411,San Saba,5712
1,2022,48411,San Saba,5676
1,2023,48411,San Saba,5624
1,2024,48411,San Saba,5584
1,2025,48411,San Saba,5537
1,2026,48411,San Saba,5500
1,2027,48411,San Saba,5445
1,2028,48411,San Saba,5397
1,2029,48411,San Saba,5354
1,2030,48411,San Saba,5310
1,2031,48411,San Saba,5267
1,2032,48411,San Saba,5218
1,2033,48411,San Saba,5184
1,2034,48411,San Saba,5140
1,2035,48411,San Saba,5095
1,2036,48411,San Saba,5056
1,2037,48411,San Saba,5027
1,2038,48411,San Saba,4967
1,2039,48411,San Saba,4918
1,2040,48411,San Saba,4873
1,2041,48411,San Saba,4825
1,2042,48411,San Saba,4782
1,2043,48411,San Saba,4734
1,2044,48411,San Saba,4687
1,2045,48411,San Saba,4648
1,2046,48411,San Saba,4602
1,2047,48411,San Saba,4556
1,2048,48411,San Saba,4512
1,2049,48411,San Saba,4470
1,2050,48411,San Saba,4426
1,2051,48411,San Saba,4394
1,2052,48411,San Saba,4344
1,2053,48411,San Saba,4311
1,2054,48411,San Saba,4269
1,2055,48411,San Saba,4218
1,2056,48411,San Saba,4185
1,2057,48411,San Saba,4139
1,2058,48411,San Saba,4113
1,2059,48411,San Saba,4071
1,2060,48411,San Saba,4035
1,2020,48413,Schleicher,2451
1,2021,48413,Schleicher,2366
1,2022,48413,Schleicher,2281
1,2023,48413,Schleicher,2210
1,2024,48413,Schleicher,2141
1,2025,48413,Schleicher,2074
1,2026,48413,Schleicher,2008
1,2027,48413,Schleicher,1943
1,2028,48413,Schleicher,1880
1,2029,48413,Schleicher,1821
1,2030,48413,Schleicher,1758
1,2031,48413,Schleicher,1698
1,2032,48413,Schleicher,1651
1,2033,48413,Schleicher,1599
1,2034,48413,Schleicher,1535
1,2035,48413,Schleicher,1482
1,2036,48413,Schleicher,1448
1,2037,48413,Schleicher,1377
1,2038,48413,Schleicher,1334
1,2039,48413,Schleicher,1289
1,2040,48413,Schleicher,1249
1,2041,48413,Schleicher,1204
1,2042,48413,Schleicher,1164
1,2043,48413,Schleicher,1124
1,2044,48413,Schleicher,1076
1,2045,48413,Schleicher,1033
1,2046,48413,Schleicher,997
1,2047,48413,Schleicher,959
1,2048,48413,Schleicher,928
1,2049,48413,Schleicher,894
1,2050,48413,Schleicher,859
1,2051,48413,Schleicher,824
1,2052,48413,Schleicher,781
1,2053,48413,Schleicher,751
1,2054,48413,Schleicher,728
1,2055,48413,Schleicher,704
1,2056,48413,Schleicher,680
1,2057,48413,Schleicher,656
1,2058,48413,Schleicher,639
1,2059,48413,Schleicher,616
1,2060,48413,Schleicher,592
1,2020,48415,Scurry,16932
1,2021,48415,Scurry,16979
1,2022,48415,Scurry,17003
1,2023,48415,Scurry,17046
1,2024,48415,Scurry,17078
1,2025,48415,Scurry,17118
1,2026,48415,Scurry,17149
1,2027,48415,Scurry,17189
1,2028,48415,Scurry,17200
1,2029,48415,Scurry,17236
1,2030,48415,Scurry,17272
1,2031,48415,Scurry,17298
1,2032,48415,Scurry,17355
1,2033,48415,Scurry,17380
1,2034,48415,Scurry,17422
1,2035,48415,Scurry,17479
1,2036,48415,Scurry,17504
1,2037,48415,Scurry,17542
1,2038,48415,Scurry,17570
1,2039,48415,Scurry,17617
1,2040,48415,Scurry,17643
1,2041,48415,Scurry,17666
1,2042,48415,Scurry,17696
1,2043,48415,Scurry,17713
1,2044,48415,Scurry,17710
1,2045,48415,Scurry,17740
1,2046,48415,Scurry,17723
1,2047,48415,Scurry,17735
1,2048,48415,Scurry,17740
1,2049,48415,Scurry,17728
1,2050,48415,Scurry,17726
1,2051,48415,Scurry,17721
1,2052,48415,Scurry,17699
1,2053,48415,Scurry,17681
1,2054,48415,Scurry,17661
1,2055,48415,Scurry,17639
1,2056,48415,Scurry,17628
1,2057,48415,Scurry,17590
1,2058,48415,Scurry,17569
1,2059,48415,Scurry,17543
1,2060,48415,Scurry,17521
1,2020,48417,Shackelford,3105
1,2021,48417,Shackelford,3059
1,2022,48417,Shackelford,3030
1,2023,48417,Shackelford,2997
1,2024,48417,Shackelford,2962
1,2025,48417,Shackelford,2936
1,2026,48417,Shackelford,2910
1,2027,48417,Shackelford,2886
1,2028,48417,Shackelford,2858
1,2029,48417,Shackelford,2826
1,2030,48417,Shackelford,2806
1,2031,48417,Shackelford,2781
1,2032,48417,Shackelford,2754
1,2033,48417,Shackelford,2725
1,2034,48417,Shackelford,2700
1,2035,48417,Shackelford,2668
1,2036,48417,Shackelford,2633
1,2037,48417,Shackelford,2591
1,2038,48417,Shackelford,2561
1,2039,48417,Shackelford,2536
1,2040,48417,Shackelford,2508
1,2041,48417,Shackelford,2484
1,2042,48417,Shackelford,2453
1,2043,48417,Shackelford,2412
1,2044,48417,Shackelford,2385
1,2045,48417,Shackelford,2353
1,2046,48417,Shackelford,2320
1,2047,48417,Shackelford,2284
1,2048,48417,Shackelford,2268
1,2049,48417,Shackelford,2243
1,2050,48417,Shackelford,2214
1,2051,48417,Shackelford,2186
1,2052,48417,Shackelford,2162
1,2053,48417,Shackelford,2140
1,2054,48417,Shackelford,2122
1,2055,48417,Shackelford,2096
1,2056,48417,Shackelford,2072
1,2057,48417,Shackelford,2046
1,2058,48417,Shackelford,2026
1,2059,48417,Shackelford,2007
1,2060,48417,Shackelford,1980
1,2020,48419,Shelby,24022
1,2021,48419,Shelby,23903
1,2022,48419,Shelby,23792
1,2023,48419,Shelby,23642
1,2024,48419,Shelby,23518
1,2025,48419,Shelby,23379
1,2026,48419,Shelby,23232
1,2027,48419,Shelby,23105
1,2028,48419,Shelby,22979
1,2029,48419,Shelby,22864
1,2030,48419,Shelby,22718
1,2031,48419,Shelby,22605
1,2032,48419,Shelby,22459
1,2033,48419,Shelby,22321
1,2034,48419,Shelby,22190
1,2035,48419,Shelby,22036
1,2036,48419,Shelby,21891
1,2037,48419,Shelby,21754
1,2038,48419,Shelby,21613
1,2039,48419,Shelby,21458
1,2040,48419,Shelby,21315
1,2041,48419,Shelby,21151
1,2042,48419,Shelby,20996
1,2043,48419,Shelby,20823
1,2044,48419,Shelby,20661
1,2045,48419,Shelby,20509
1,2046,48419,Shelby,20326
1,2047,48419,Shelby,20157
1,2048,48419,Shelby,19981
1,2049,48419,Shelby,19802
1,2050,48419,Shelby,19618
1,2051,48419,Shelby,19452
1,2052,48419,Shelby,19285
1,2053,48419,Shelby,19112
1,2054,48419,Shelby,18920
1,2055,48419,Shelby,18760
1,2056,48419,Shelby,18586
1,2057,48419,Shelby,18419
1,2058,48419,Shelby,18246
1,2059,48419,Shelby,18082
1,2060,48419,Shelby,17931
1,2020,48421,Sherman,2782
1,2021,48421,Sherman,2748
1,2022,48421,Sherman,2716
1,2023,48421,Sherman,2690
1,2024,48421,Sherman,2674
1,2025,48421,Sherman,2650
1,2026,48421,Sherman,2636
1,2027,48421,Sherman,2613
1,2028,48421,Sherman,2591
1,2029,48421,Sherman,2559
1,2030,48421,Sherman,2557
1,2031,48421,Sherman,2522
1,2032,48421,Sherman,2506
1,2033,48421,Sherman,2468
1,2034,48421,Sherman,2449
1,2035,48421,Sherman,2425
1,2036,48421,Sherman,2395
1,2037,48421,Sherman,2376
1,2038,48421,Sherman,2357
1,2039,48421,Sherman,2329
1,2040,48421,Sherman,2304
1,2041,48421,Sherman,2284
1,2042,48421,Sherman,2258
1,2043,48421,Sherman,2235
1,2044,48421,Sherman,2212
1,2045,48421,Sherman,2199
1,2046,48421,Sherman,2179
1,2047,48421,Sherman,2150
1,2048,48421,Sherman,2126
1,2049,48421,Sherman,2100
1,2050,48421,Sherman,2083
1,2051,48421,Sherman,2058
1,2052,48421,Sherman,2030
1,2053,48421,Sherman,2007
1,2054,48421,Sherman,1975
1,2055,48421,Sherman,1956
1,2056,48421,Sherman,1933
1,2057,48421,Sherman,1906
1,2058,48421,Sherman,1895
1,2059,48421,Sherman,1876
1,2060,48421,Sherman,1856
1,2020,48423,Smith,233479
1,2021,48423,Smith,235533
1,2022,48423,Smith,237225
1,2023,48423,Smith,238931
1,2024,48423,Smith,240603
1,2025,48423,Smith,242262
1,2026,48423,Smith,243916
1,2027,48423,Smith,245596
1,2028,48423,Smith,247274
1,2029,48423,Smith,248973
1,2030,48423,Smith,250666
1,2031,48423,Smith,252329
1,2032,48423,Smith,253999
1,2033,48423,Smith,255618
1,2034,48423,Smith,257202
1,2035,48423,Smith,258747
1,2036,48423,Smith,260229
1,2037,48423,Smith,261665
1,2038,48423,Smith,263063
1,2039,48423,Smith,264415
1,2040,48423,Smith,265741
1,2041,48423,Smith,267049
1,2042,48423,Smith,268299
1,2043,48423,Smith,269497
1,2044,48423,Smith,270656
1,2045,48423,Smith,271732
1,2046,48423,Smith,272738
1,2047,48423,Smith,273732
1,2048,48423,Smith,274663
1,2049,48423,Smith,275542
1,2050,48423,Smith,276370
1,2051,48423,Smith,277170
1,2052,48423,Smith,277935
1,2053,48423,Smith,278659
1,2054,48423,Smith,279403
1,2055,48423,Smith,280099
1,2056,48423,Smith,280775
1,2057,48423,Smith,281490
1,2058,48423,Smith,282172
1,2059,48423,Smith,282899
1,2060,48423,Smith,283600
1,2020,48425,Somervell,9205
1,2021,48425,Somervell,9260
1,2022,48425,Somervell,9309
1,2023,48425,Somervell,9403
1,2024,48425,Somervell,9465
1,2025,48425,Somervell,9519
1,2026,48425,Somervell,9572
1,2027,48425,Somervell,9626
1,2028,48425,Somervell,9679
1,2029,48425,Somervell,9730
1,2030,48425,Somervell,9787
1,2031,48425,Somervell,9827
1,2032,48425,Somervell,9873
1,2033,48425,Somervell,9898
1,2034,48425,Somervell,9945
1,2035,48425,Somervell,9984
1,2036,48425,Somervell,10003
1,2037,48425,Somervell,10043
1,2038,48425,Somervell,10070
1,2039,48425,Somervell,10091
1,2040,48425,Somervell,10114
1,2041,48425,Somervell,10134
1,2042,48425,Somervell,10161
1,2043,48425,Somervell,10180
1,2044,48425,Somervell,10193
1,2045,48425,Somervell,10207
1,2046,48425,Somervell,10220
1,2047,48425,Somervell,10226
1,2048,48425,Somervell,10240
1,2049,48425,Somervell,10247
1,2050,48425,Somervell,10249
1,2051,48425,Somervell,10239
1,2052,48425,Somervell,10236
1,2053,48425,Somervell,10238
1,2054,48425,Somervell,10237
1,2055,48425,Somervell,10231
1,2056,48425,Somervell,10211
1,2057,48425,Somervell,10205
1,2058,48425,Somervell,10194
1,2059,48425,Somervell,10184
1,2060,48425,Somervell,10179
1,2020,48427,Starr,65920
1,2021,48427,Starr,66296
1,2022,48427,Starr,66533
1,2023,48427,Starr,66780
1,2024,48427,Starr,67026
1,2025,48427,Starr,67289
1,2026,48427,Starr,67562
1,2027,48427,Starr,67828
1,2028,48427,Starr,68108
1,2029,48427,Starr,68392
1,2030,48427,Starr,68683
1,2031,48427,Starr,68976
1,2032,48427,Starr,69277
1,2033,48427,Starr,69586
1,2034,48427,Starr,69890
1,2035,48427,Starr,70238
1,2036,48427,Starr,70561
1,2037,48427,Starr,70879
1,2038,48427,Starr,71189
1,2039,48427,Starr,71492
1,2040,48427,Starr,71778
1,2041,48427,Starr,72035
1,2042,48427,Starr,72289
1,2043,48427,Starr,72515
1,2044,48427,Starr,72699
1,2045,48427,Starr,72880
1,2046,48427,Starr,73023
1,2047,48427,Starr,73133
1,2048,48427,Starr,73237
1,2049,48427,Starr,73322
1,2050,48427,Starr,73398
1,2051,48427,Starr,73430
1,2052,48427,Starr,73452
1,2053,48427,Starr,73468
1,2054,48427,Starr,73475
1,2055,48427,Starr,73466
1,2056,48427,Starr,73459
1,2057,48427,Starr,73448
1,2058,48427,Starr,73431
1,2059,48427,Starr,73414
1,2060,48427,Starr,73394
1,2020,48429,Stephens,9101
1,2021,48429,Stephens,9079
1,2022,48429,Stephens,9032
1,2023,48429,Stephens,8994
1,2024,48429,Stephens,8952
1,2025,48429,Stephens,8913
1,2026,48429,Stephens,8880
1,2027,48429,Stephens,8843
1,2028,48429,Stephens,8806
1,2029,48429,Stephens,8766
1,2030,48429,Stephens,8723
1,2031,48429,Stephens,8688
1,2032,48429,Stephens,8633
1,2033,48429,Stephens,8585
1,2034,48429,Stephens,8542
1,2035,48429,Stephens,8482
1,2036,48429,Stephens,8433
1,2037,48429,Stephens,8383
1,2038,48429,Stephens,8321
1,2039,48429,Stephens,8261
1,2040,48429,Stephens,8203
1,2041,48429,Stephens,8135
1,2042,48429,Stephens,8072
1,2043,48429,Stephens,8003
1,2044,48429,Stephens,7943
1,2045,48429,Stephens,7882
1,2046,48429,Stephens,7824
1,2047,48429,Stephens,7761
1,2048,48429,Stephens,7696
1,2049,48429,Stephens,7640
1,2050,48429,Stephens,7576
1,2051,48429,Stephens,7520
1,2052,48429,Stephens,7461
1,2053,48429,Stephens,7404
1,2054,48429,Stephens,7345
1,2055,48429,Stephens,7287
1,2056,48429,Stephens,7236
1,2057,48429,Stephens,7193
1,2058,48429,Stephens,7141
1,2059,48429,Stephens,7081
1,2060,48429,Stephens,7032
1,2020,48431,Sterling,1372
1,2021,48431,Sterling,1387
1,2022,48431,Sterling,1414
1,2023,48431,Sterling,1436
1,2024,48431,Sterling,1465
1,2025,48431,Sterling,1492
1,2026,48431,Sterling,1530
1,2027,48431,Sterling,1574
1,2028,48431,Sterling,1609
1,2029,48431,Sterling,1656
1,2030,48431,Sterling,1704
1,2031,48431,Sterling,1741
1,2032,48431,Sterling,1782
1,2033,48431,Sterling,1834
1,2034,48431,Sterling,1889
1,2035,48431,Sterling,1939
1,2036,48431,Sterling,1995
1,2037,48431,Sterling,2054
1,2038,48431,Sterling,2100
1,2039,48431,Sterling,2164
1,2040,48431,Sterling,2226
1,2041,48431,Sterling,2296
1,2042,48431,Sterling,2359
1,2043,48431,Sterling,2428
1,2044,48431,Sterling,2497
1,2045,48431,Sterling,2566
1,2046,48431,Sterling,2635
1,2047,48431,Sterling,2712
1,2048,48431,Sterling,2778
1,2049,48431,Sterling,2856
1,2050,48431,Sterling,2923
1,2051,48431,Sterling,2996
1,2052,48431,Sterling,3084
1,2053,48431,Sterling,3163
1,2054,48431,Sterling,3246
1,2055,48431,Sterling,3333
1,2056,48431,Sterling,3427
1,2057,48431,Sterling,3519
1,2058,48431,Sterling,3617
1,2059,48431,Sterling,3725
1,2060,48431,Sterling,3824
1,2020,48433,Stonewall,1245
1,2021,48433,Stonewall,1216
1,2022,48433,Stonewall,1214
1,2023,48433,Stonewall,1194
1,2024,48433,Stonewall,1174
1,2025,48433,Stonewall,1155
1,2026,48433,Stonewall,1125
1,2027,48433,Stonewall,1099
1,2028,48433,Stonewall,1081
1,2029,48433,Stonewall,1075
1,2030,48433,Stonewall,1056
1,2031,48433,Stonewall,1049
1,2032,48433,Stonewall,1037
1,2033,48433,Stonewall,1030
1,2034,48433,Stonewall,1014
1,2035,48433,Stonewall,1004
1,2036,48433,Stonewall,989
1,2037,48433,Stonewall,969
1,2038,48433,Stonewall,961
1,2039,48433,Stonewall,946
1,2040,48433,Stonewall,932
1,2041,48433,Stonewall,915
1,2042,48433,Stonewall,893
1,2043,48433,Stonewall,877
1,2044,48433,Stonewall,874
1,2045,48433,Stonewall,858
1,2046,48433,Stonewall,845
1,2047,48433,Stonewall,833
1,2048,48433,Stonewall,822
1,2049,48433,Stonewall,811
1,2050,48433,Stonewall,792
1,2051,48433,Stonewall,782
1,2052,48433,Stonewall,771
1,2053,48433,Stonewall,765
1,2054,48433,Stonewall,750
1,2055,48433,Stonewall,744
1,2056,48433,Stonewall,731
1,2057,48433,Stonewall,727
1,2058,48433,Stonewall,719
1,2059,48433,Stonewall,707
1,2060,48433,Stonewall,700
1,2020,48435,Sutton,3372
1,2021,48435,Sutton,3276
1,2022,48435,Sutton,3228
1,2023,48435,Sutton,3158
1,2024,48435,Sutton,3091
1,2025,48435,Sutton,3026
1,2026,48435,Sutton,2963
1,2027,48435,Sutton,2903
1,2028,48435,Sutton,2847
1,2029,48435,Sutton,2785
1,2030,48435,Sutton,2729
1,2031,48435,Sutton,2677
1,2032,48435,Sutton,2614
1,2033,48435,Sutton,2548
1,2034,48435,Sutton,2489
1,2035,48435,Sutton,2437
1,2036,48435,Sutton,2392
1,2037,48435,Sutton,2341
1,2038,48435,Sutton,2282
1,2039,48435,Sutton,2217
1,2040,48435,Sutton,2168
1,2041,48435,Sutton,2124
1,2042,48435,Sutton,2074
1,2043,48435,Sutton,2008
1,2044,48435,Sutton,1965
1,2045,48435,Sutton,1920
1,2046,48435,Sutton,1876
1,2047,48435,Sutton,1831
1,2048,48435,Sutton,1784
1,2049,48435,Sutton,1748
1,2050,48435,Sutton,1700
1,2051,48435,Sutton,1658
1,2052,48435,Sutton,1615
1,2053,48435,Sutton,1583
1,2054,48435,Sutton,1547
1,2055,48435,Sutton,1511
1,2056,48435,Sutton,1468
